Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Package ID,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan or Purchase Option ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID,Sales Channel
GPA.3328-5305-0601-65111..7,"Feb 15, 2026",12:08:05 AM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,CA,94587,USD,1.99,6.294000,DKK,12.52,prosub,,4994183596643847628,Yes,,,,
GPA.3328-5305-0601-65111..7,"Feb 15, 2026",12:08:05 AM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,CA,94587,USD,-0.30,6.294000,DKK,-1.89,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3349-9185-8754-77612..5,"Feb 15, 2026",12:20:08 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,9351 ET,EUR,1.98,7.469700,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3349-9185-8754-77612..5,"Feb 15, 2026",12:20:08 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,9351 ET,EUR,-0.30,7.469700,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3368-9625-3056-81072..2,"Feb 15, 2026",12:33:27 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2300,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3368-9625-3056-81072..2,"Feb 15, 2026",12:33:27 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2300,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3301-6898-0563-45178,"Feb 15, 2026",12:33:27 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,gts9pwifi,NO,,4375,NOK,24.00,0.661810,DKK,15.88,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3301-6898-0563-45178,"Feb 15, 2026",12:33:27 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,gts9pwifi,NO,,4375,NOK,-3.60,0.661810,DKK,-2.38,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3391-7391-7441-56475..11,"Feb 15, 2026",12:42:40 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,22240,SEK,23.20,0.705400,DKK,16.37,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3391-7391-7441-56475..11,"Feb 15, 2026",12:42:40 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,22240,SEK,-3.48,0.705400,DKK,-2.46,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3326-8759-4174-86960..2,"Feb 15, 2026",12:43:20 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,90420,SEK,22.40,0.705400,DKK,15.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3326-8759-4174-86960..2,"Feb 15, 2026",12:43:20 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,90420,SEK,-3.36,0.705400,DKK,-2.37,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3343-7963-1535-90154..0,"Feb 15, 2026",12:48:53 AM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,AU,,,AUD,3.63,4.451800,DKK,16.16,prosub,,4994183596643847628,Yes,,,,
GPA.3343-7963-1535-90154..0,"Feb 15, 2026",12:48:53 AM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,AU,,,AUD,-0.54,4.451800,DKK,-2.40,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3373-9657-3273-18608,"Feb 15, 2026",1:01:58 AM PST,,Charge,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,b4q,NL,,3994 VH,EUR,23.96,7.469700,DKK,178.97,legacy-base,,4994183596643847628,Yes,,,,In-app
GPA.3373-9657-3273-18608,"Feb 15, 2026",1:01:58 AM PST,,Google fee,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,b4q,NL,,3994 VH,EUR,-3.59,7.469700,DKK,-26.81,legacy-base,,4994183596643847628,Yes,15,,,In-app
GPA.3389-0775-8261-09261..12,"Feb 15, 2026",1:52:34 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1017 VM,EUR,1.98,7.469700,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3389-0775-8261-09261..12,"Feb 15, 2026",1:52:34 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1017 VM,EUR,-0.30,7.469700,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3353-5764-5433-16635..0,"Feb 15, 2026",3:20:30 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,681 91,SEK,22.40,0.705400,DKK,15.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3353-5764-5433-16635..0,"Feb 15, 2026",3:20:30 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,681 91,SEK,-3.36,0.705400,DKK,-2.37,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3307-1022-7572-11234..2,"Feb 15, 2026",3:44:43 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,66832,SEK,22.40,0.705400,DKK,15.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3307-1022-7572-11234..2,"Feb 15, 2026",3:44:43 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,66832,SEK,-3.36,0.705400,DKK,-2.37,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3378-4043-5332-30633..0,"Feb 15, 2026",3:52:17 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2640,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3378-4043-5332-30633..0,"Feb 15, 2026",3:52:17 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2640,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3371-0379-0970-58762..2,"Feb 15, 2026",4:36:11 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4200,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3371-0379-0970-58762..2,"Feb 15, 2026",4:36:11 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4200,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3393-3205-5818-79586..0,"Feb 15, 2026",4:57:06 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4906ME,EUR,1.98,7.469700,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3393-3205-5818-79586..0,"Feb 15, 2026",4:57:06 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4906ME,EUR,-0.30,7.469700,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3398-4642-1151-62822..3,"Feb 15, 2026",6:37:15 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,8011 JN,EUR,1.98,7.469700,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3398-4642-1151-62822..3,"Feb 15, 2026",6:37:15 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,8011 JN,EUR,-0.30,7.469700,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3390-5627-0830-67064,"Feb 15, 2026",6:59:41 AM PST,,Charge,,Pro (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,One-time product,pro,dm1q,GB,,LS28 7PS,GBP,21.24,8.592400,DKK,182.50,legacy-base,,4994183596643847628,Yes,,,,In-app
GPA.3390-5627-0830-67064,"Feb 15, 2026",6:59:41 AM PST,,Google fee,,Pro (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,One-time product,pro,dm1q,GB,,LS28 7PS,GBP,-3.19,8.592400,DKK,-27.41,legacy-base,,4994183596643847628,Yes,15,,,In-app
GPA.3349-8787-5923-95011,"Feb 15, 2026",7:01:07 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,dm1q,NL,,4824 JK,EUR,1.98,7.469700,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3349-8787-5923-95011,"Feb 15, 2026",7:01:07 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,dm1q,NL,,4824 JK,EUR,-0.30,7.469700,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3358-8205-9608-12968..12,"Feb 15, 2026",7:18:58 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,US,TX,78750,USD,1.99,6.294000,DKK,12.52,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3358-8205-9608-12968..12,"Feb 15, 2026",7:18:58 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,US,TX,78750,USD,-0.30,6.294000,DKK,-1.89,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3355-0651-0299-33664..0,"Feb 15, 2026",7:27:40 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5621ED,EUR,1.98,7.469700,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3355-0651-0299-33664..0,"Feb 15, 2026",7:27:40 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5621ED,EUR,-0.30,7.469700,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3359-7901-7037-74229..12,"Feb 15, 2026",8:23:53 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,2006,NOK,24.00,0.661810,DKK,15.88,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3359-7901-7037-74229..12,"Feb 15, 2026",8:23:53 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,2006,NOK,-3.60,0.661810,DKK,-2.38,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3393-2450-6740-78738..15,"Feb 15, 2026",8:25:34 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1971ZJ,EUR,1.98,7.469700,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3393-2450-6740-78738..15,"Feb 15, 2026",8:25:34 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1971ZJ,EUR,-0.30,7.469700,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3315-6637-8709-75256..6,"Feb 15, 2026",8:30:09 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,9460,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3315-6637-8709-75256..6,"Feb 15, 2026",8:30:09 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,9460,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3353-5454-7609-46787..0,"Feb 15, 2026",9:38:54 AM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MN,55746,USD,2.49,6.294000,DKK,15.67,prosub,,4994183596643847628,Yes,,,,
GPA.3353-5454-7609-46787..0,"Feb 15, 2026",9:38:54 AM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MN,55746,USD,-0.37,6.294000,DKK,-2.33,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3363-7969-0699-12953..6,"Feb 15, 2026",10:41:49 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7035BA,EUR,1.98,7.469700,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3363-7969-0699-12953..6,"Feb 15, 2026",10:41:49 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7035BA,EUR,-0.30,7.469700,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3361-0374-6273-91244..15,"Feb 15, 2026",11:43:58 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,51157,SEK,23.20,0.705400,DKK,16.37,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3361-0374-6273-91244..15,"Feb 15, 2026",11:43:58 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,51157,SEK,-3.48,0.705400,DKK,-2.46,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3316-8912-9492-12763..12,"Feb 15, 2026",1:02:43 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4660,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3316-8912-9492-12763..12,"Feb 15, 2026",1:02:43 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4660,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3350-5842-6619-75540..1,"Feb 15, 2026",1:24:22 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4416 CA,EUR,1.98,7.472400,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3350-5842-6619-75540..1,"Feb 15, 2026",1:24:22 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4416 CA,EUR,-0.30,7.472400,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3355-7867-6727-09202,"Feb 15, 2026",1:38:18 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,e3q,NL,,1441JN,EUR,1.98,7.472400,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3355-7867-6727-09202,"Feb 15, 2026",1:38:18 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,e3q,NL,,1441JN,EUR,-0.30,7.472400,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3308-8792-8385-71438..1,"Feb 15, 2026",1:39:31 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,77130,SEK,22.40,0.705290,DKK,15.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3308-8792-8385-71438..1,"Feb 15, 2026",1:39:31 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,77130,SEK,-3.36,0.705290,DKK,-2.37,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3373-0074-7917-93306,"Feb 15, 2026",2:38:27 PM PST,,Charge,,Pro (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,One-time product,pro,panther,US,LA,70506,USD,27.99,6.292400,DKK,176.12,legacy-base,,4994183596643847628,Yes,,,,In-app
GPA.3373-0074-7917-93306,"Feb 15, 2026",2:38:27 PM PST,,Google fee,,Pro (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,One-time product,pro,panther,US,LA,70506,USD,-4.20,6.292400,DKK,-26.43,legacy-base,,4994183596643847628,Yes,15,,,In-app
GPA.3305-3032-9094-22471..0,"Feb 15, 2026",4:58:22 PM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,TN,37931,USD,2.49,6.294600,DKK,15.67,prosub,,4994183596643847628,Yes,,,,
GPA.3305-3032-9094-22471..0,"Feb 15, 2026",4:58:22 PM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,TN,37931,USD,-0.37,6.294600,DKK,-2.33,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3320-5112-5415-95214..2,"Feb 15, 2026",5:33:14 PM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,NY,14043,USD,2.49,6.295500,DKK,15.68,prosub,,4994183596643847628,Yes,,,,
GPA.3320-5112-5415-95214..2,"Feb 15, 2026",5:33:14 PM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,NY,14043,USD,-0.37,6.295500,DKK,-2.33,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3368-2419-5725-15216..3,"Feb 15, 2026",6:24:55 PM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,IL,61801,USD,2.49,6.298400,DKK,15.68,prosub,,4994183596643847628,Yes,,,,
GPA.3368-2419-5725-15216..3,"Feb 15, 2026",6:24:55 PM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,IL,61801,USD,-0.37,6.298400,DKK,-2.33,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3335-1273-9062-08648..12,"Feb 15, 2026",6:40:54 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,13466,SEK,23.20,0.704600,DKK,16.35,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3335-1273-9062-08648..12,"Feb 15, 2026",6:40:54 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,13466,SEK,-3.48,0.704600,DKK,-2.46,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3398-0327-6223-53070..12,"Feb 15, 2026",9:21:55 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3769 Bs,EUR,1.98,7.470600,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3398-0327-6223-53070..12,"Feb 15, 2026",9:21:55 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3769 Bs,EUR,-0.30,7.470600,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3320-5018-1669-61567..3,"Feb 15, 2026",11:21:31 PM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5012GK,EUR,1.98,7.470400,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3320-5018-1669-61567..3,"Feb 15, 2026",11:21:31 PM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5012GK,EUR,-0.30,7.470400,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3303-1794-0815-46926,"Feb 15, 2026",11:26:28 PM PST,,Charge,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,bogota,DK,,3660,DKK,180.00,1.000000,DKK,180.00,legacy-base,,4994183596643847628,Yes,,,,In-app
GPA.3303-1794-0815-46926,"Feb 15, 2026",11:26:28 PM PST,,Google fee,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,bogota,DK,,3660,DKK,-27.00,1.000000,DKK,-27.00,legacy-base,,4994183596643847628,Yes,15,,,In-app
GPA.3335-0000-4756-12582..9,"Feb 16, 2026",12:29:31 AM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MI,48051,USD,1.99,6.296200,DKK,12.53,prosub,,4994183596643847628,Yes,,,,
GPA.3335-0000-4756-12582..9,"Feb 16, 2026",12:29:31 AM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MI,48051,USD,-0.30,6.296200,DKK,-1.89,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3345-0004-4671-88284..4,"Feb 16, 2026",12:38:58 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6522BL,EUR,1.98,7.471000,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3345-0004-4671-88284..4,"Feb 16, 2026",12:38:58 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6522BL,EUR,-0.30,7.471000,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3363-2580-8330-22280..12,"Feb 16, 2026",1:35:08 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2612 gj,EUR,1.98,7.470300,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3363-2580-8330-22280..12,"Feb 16, 2026",1:35:08 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2612 gj,EUR,-0.30,7.470300,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3391-2911-5833-94511..7,"Feb 16, 2026",2:08:06 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2211CX,EUR,1.98,7.470200,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3391-2911-5833-94511..7,"Feb 16, 2026",2:08:06 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2211CX,EUR,-0.30,7.470200,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3305-1665-3996-52792..11,"Feb 16, 2026",3:05:46 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,89137,SEK,23.20,0.704330,DKK,16.34,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3305-1665-3996-52792..11,"Feb 16, 2026",3:05:46 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,89137,SEK,-3.48,0.704330,DKK,-2.45,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3313-4540-3613-78700,"Feb 16, 2026",3:19:35 AM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,mustang,GB,,DY4 8SX,GBP,1.74,8.591400,DKK,14.95,prosub,,4994183596643847628,Yes,,,,In-app
GPA.3313-4540-3613-78700,"Feb 16, 2026",3:19:35 AM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,mustang,GB,,DY4 8SX,GBP,-0.26,8.591400,DKK,-2.23,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3344-3174-5975-70004..0,"Feb 16, 2026",4:47:25 AM PST,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,NM,88201,USD,2.49,6.296100,DKK,15.68,prosub,,4994183596643847628,Yes,,,,
GPA.3344-3174-5975-70004..0,"Feb 16, 2026",4:47:25 AM PST,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,NM,88201,USD,-0.37,6.296100,DKK,-2.33,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3369-4112-7896-66415..6,"Feb 16, 2026",4:57:37 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2665 XD,EUR,1.98,7.471300,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3369-4112-7896-66415..6,"Feb 16, 2026",4:57:37 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2665 XD,EUR,-0.30,7.471300,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3307-7788-6985-37290..3,"Feb 16, 2026",5:38:19 AM PST,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1338SP,EUR,1.98,7.471600,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3307-7788-6985-37290..3,"Feb 16, 2026",5:38:19 AM PST,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1338SP,EUR,-0.30,7.471600,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
