Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Package ID,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan or Purchase Option ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID,Sales Channel
GPA.3355-1544-7328-41658..14,"Apr 19, 2026",10:18:12 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,75432,SEK,-3.48,0.692720,DKK,-2.41,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3335-6936-6049-70503,"Apr 19, 2026",10:55:09 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,pa1q,NL,,3261TE,EUR,1.98,7.473300,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3335-6936-6049-70503,"Apr 19, 2026",10:55:09 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,pa1q,NL,,3261TE,EUR,-0.30,7.473300,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3304-2043-0230-28923..2,"Apr 19, 2026",11:00:15 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3155PB,EUR,1.98,7.473400,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3304-2043-0230-28923..2,"Apr 19, 2026",11:00:15 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3155PB,EUR,-0.30,7.473400,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3380-1735-6457-16966,"Apr 19, 2026",11:35:03 PM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,r9q,US,UT,84043,USD,2.49,6.355400,DKK,15.82,prosub,,4994183596643847628,Yes,,,,In-app
GPA.3380-1735-6457-16966,"Apr 19, 2026",11:35:03 PM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,r9q,US,UT,84043,USD,-0.37,6.355400,DKK,-2.35,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3354-8729-4076-88584,"Apr 20, 2026",12:04:08 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,m1s,SE,,26492,SEK,22.40,0.691980,DKK,15.50,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3354-8729-4076-88584,"Apr 20, 2026",12:04:08 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,m1s,SE,,26492,SEK,-3.36,0.691980,DKK,-2.32,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3357-0510-1049-54072..9,"Apr 20, 2026",12:33:49 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1216RC,EUR,1.98,7.473400,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3357-0510-1049-54072..9,"Apr 20, 2026",12:33:49 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1216RC,EUR,-0.30,7.473400,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3321-0844-6773-56247..2,"Apr 20, 2026",1:27:41 AM PDT,,Charge,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,,GB,,IP27 0BS,GBP,1.74,8.578800,DKK,14.93,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3321-0844-6773-56247..2,"Apr 20, 2026",1:27:41 AM PDT,,Google fee,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,,GB,,IP27 0BS,GBP,-0.26,8.578800,DKK,-2.23,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3326-8067-6303-91090..13,"Apr 20, 2026",1:40:15 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,25351,SEK,23.20,0.692920,DKK,16.08,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3326-8067-6303-91090..13,"Apr 20, 2026",1:40:15 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,25351,SEK,-3.48,0.692920,DKK,-2.42,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3330-7245-9681-79600..3,"Apr 20, 2026",2:23:30 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,21229,SEK,22.40,0.693020,DKK,15.52,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3330-7245-9681-79600..3,"Apr 20, 2026",2:23:30 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,21229,SEK,-3.36,0.693020,DKK,-2.32,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3377-0677-0148-37040..8,"Apr 20, 2026",3:01:59 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,59533,SEK,23.20,0.692940,DKK,16.08,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3377-0677-0148-37040..8,"Apr 20, 2026",3:01:59 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,59533,SEK,-3.48,0.692940,DKK,-2.42,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3300-4824-7979-13929..12,"Apr 20, 2026",4:01:05 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MI,48124,USD,1.99,6.352400,DKK,12.64,prosub,,4994183596643847628,Yes,,,,
GPA.3300-4824-7979-13929..12,"Apr 20, 2026",4:01:05 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MI,48124,USD,-0.30,6.352400,DKK,-1.91,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3360-9980-5032-36497..4,"Apr 20, 2026",4:13:54 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,GB,,BN16 4LJ,GBP,1.74,8.584300,DKK,14.94,prosub,,4994183596643847628,Yes,,,,
GPA.3360-9980-5032-36497..4,"Apr 20, 2026",4:13:54 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,GB,,BN16 4LJ,GBP,-0.26,8.584300,DKK,-2.24,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3327-2971-3698-00570..9,"Apr 20, 2026",4:41:53 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2651 HZ,EUR,1.98,7.473400,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3327-2971-3698-00570..9,"Apr 20, 2026",4:41:53 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,2651 HZ,EUR,-0.30,7.473400,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3317-2372-4179-37804,"Apr 20, 2026",5:40:37 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,husky,SE,,44497,SEK,22.40,0.693490,DKK,15.53,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3317-2372-4179-37804,"Apr 20, 2026",5:40:37 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,husky,SE,,44497,SEK,-3.36,0.693490,DKK,-2.33,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3366-0315-9470-76484,"Apr 20, 2026",5:56:34 AM PDT,,Charge,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,pa3q,NL,,7543TX,EUR,23.96,7.473500,DKK,179.07,legacy-base,,4994183596643847628,Yes,,,,In-app
GPA.3366-0315-9470-76484,"Apr 20, 2026",5:56:34 AM PDT,,Google fee,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,pa3q,NL,,7543TX,EUR,-3.59,7.473500,DKK,-26.83,legacy-base,,4994183596643847628,Yes,15,,,In-app
GPA.3337-0631-0623-79032..5,"Apr 20, 2026",6:53:15 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3362 JS,EUR,1.98,7.473400,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3337-0631-0623-79032..5,"Apr 20, 2026",6:53:15 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3362 JS,EUR,-0.30,7.473400,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3334-2967-4591-20726..2,"Apr 20, 2026",6:59:36 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2000,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3334-2967-4591-20726..2,"Apr 20, 2026",6:59:36 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2000,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3382-3056-4488-74658..15,"Apr 20, 2026",7:42:34 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,4250,NOK,23.20,0.680480,DKK,15.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3382-3056-4488-74658..15,"Apr 20, 2026",7:42:34 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,4250,NOK,-3.48,0.680480,DKK,-2.37,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3336-6282-7230-07326..1,"Apr 20, 2026",8:01:25 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,AU,,2233,AUD,3.63,4.549300,DKK,16.51,prosub,,4994183596643847628,Yes,,,,
GPA.3336-6282-7230-07326..1,"Apr 20, 2026",8:01:25 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,AU,,2233,AUD,-0.54,4.549300,DKK,-2.46,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3321-5028-0007-57921..1,"Apr 20, 2026",9:19:44 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4640,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3321-5028-0007-57921..1,"Apr 20, 2026",9:19:44 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4640,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3352-2465-6109-49287..5,"Apr 20, 2026",11:13:45 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,59170,SEK,22.40,0.694750,DKK,15.56,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3352-2465-6109-49287..5,"Apr 20, 2026",11:13:45 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,59170,SEK,-3.36,0.694750,DKK,-2.33,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3350-2897-6011-90400..6,"Apr 20, 2026",11:30:48 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,524 92,SEK,22.40,0.694750,DKK,15.56,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3350-2897-6011-90400..6,"Apr 20, 2026",11:30:48 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,524 92,SEK,-3.36,0.694750,DKK,-2.33,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3381-2598-2465-59371..8,"Apr 20, 2026",12:02:05 PM PDT,,Charge,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,,GB,,SO40 2LH,GBP,1.66,8.583800,DKK,14.25,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3381-2598-2465-59371..8,"Apr 20, 2026",12:02:05 PM PDT,,Google fee,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,,GB,,SO40 2LH,GBP,-0.25,8.583800,DKK,-2.15,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3315-1683-5189-65252,"Apr 20, 2026",12:24:58 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,e1s,NL,,7221BH,EUR,1.98,7.473500,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3315-1683-5189-65252,"Apr 20, 2026",12:24:58 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,e1s,NL,,7221BH,EUR,-0.30,7.473500,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3373-9534-4088-53851,"Apr 20, 2026",12:50:17 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,dm1q,DK,,7500,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3373-9534-4088-53851,"Apr 20, 2026",12:50:17 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,dm1q,DK,,7500,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3373-8188-5187-17835..12,"Apr 20, 2026",12:58:05 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,GB,,CH635JZ,GBP,1.66,8.583800,DKK,14.25,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3373-8188-5187-17835..12,"Apr 20, 2026",12:58:05 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,GB,,CH635JZ,GBP,-0.25,8.583800,DKK,-2.15,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3373-2305-5395-31401,"Apr 20, 2026",1:02:46 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,e2s,NL,,3068 LX,EUR,1.98,7.473300,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3373-2305-5395-31401,"Apr 20, 2026",1:02:46 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,e2s,NL,,3068 LX,EUR,-0.30,7.473300,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3347-4773-4153-89765..8,"Apr 20, 2026",1:25:32 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3334 TJ,EUR,1.98,7.473300,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3347-4773-4153-89765..8,"Apr 20, 2026",1:25:32 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3334 TJ,EUR,-0.30,7.473300,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3367-3813-4279-22131..1,"Apr 20, 2026",1:49:54 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,63513,SEK,22.40,0.695050,DKK,15.57,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3367-3813-4279-22131..1,"Apr 20, 2026",1:49:54 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,63513,SEK,-3.36,0.695050,DKK,-2.34,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3335-8815-0570-97268..8,"Apr 20, 2026",2:01:13 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6301 HZ,EUR,1.98,7.472900,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3335-8815-0570-97268..8,"Apr 20, 2026",2:01:13 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6301 HZ,EUR,-0.30,7.472900,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3320-2840-4154-16486..5,"Apr 20, 2026",2:06:05 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,BE,,1653,EUR,1.98,7.472900,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3320-2840-4154-16486..5,"Apr 20, 2026",2:06:05 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,BE,,1653,EUR,-0.30,7.472900,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3379-0682-3334-60584..1,"Apr 20, 2026",2:14:39 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1973RJ,EUR,1.98,7.472900,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3379-0682-3334-60584..1,"Apr 20, 2026",2:14:39 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1973RJ,EUR,-0.30,7.472900,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3305-1931-9203-16959,"Apr 20, 2026",2:31:18 PM PDT,,Charge refund,Full,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,b0s,GB,,LN5 9RL,GBP,-1.74,8.584000,DKK,-14.94,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3305-1931-9203-16959,"Apr 20, 2026",2:31:18 PM PDT,,Google fee refund,Full,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,b0s,GB,,LN5 9RL,GBP,0.26,8.584000,DKK,2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3363-5608-0732-78204..5,"Apr 20, 2026",3:12:07 PM PDT,,Charge,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,,US,FL,32712,USD,2.49,6.340600,DKK,15.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3363-5608-0732-78204..5,"Apr 20, 2026",3:12:07 PM PDT,,Google fee,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,,US,FL,32712,USD,-0.37,6.340600,DKK,-2.35,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3309-2514-7723-66633..14,"Apr 20, 2026",3:44:52 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6576 DS,EUR,1.98,7.472700,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3309-2514-7723-66633..14,"Apr 20, 2026",3:44:52 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6576 DS,EUR,-0.30,7.472700,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3330-9670-6802-08904..0,"Apr 20, 2026",4:42:40 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,US,NE,68116,USD,2.49,6.339300,DKK,15.78,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3330-9670-6802-08904..0,"Apr 20, 2026",4:42:40 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,US,NE,68116,USD,-0.37,6.339300,DKK,-2.35,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3330-8744-5913-77561..0,"Apr 20, 2026",5:13:53 PM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,GB,,SW16 1UT,GBP,1.74,8.581500,DKK,14.93,prosub,,4994183596643847628,Yes,,,,
GPA.3330-8744-5913-77561..0,"Apr 20, 2026",5:13:53 PM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,GB,,SW16 1UT,GBP,-0.26,8.581500,DKK,-2.23,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3369-2101-9876-46720..5,"Apr 20, 2026",5:34:38 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,US,MD,21001,USD,2.49,6.338700,DKK,15.78,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3369-2101-9876-46720..5,"Apr 20, 2026",5:34:38 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,US,MD,21001,USD,-0.37,6.338700,DKK,-2.35,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3334-5037-1759-31055..8,"Apr 20, 2026",5:38:31 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,US,VA,20191,USD,1.99,6.338700,DKK,12.61,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3334-5037-1759-31055..8,"Apr 20, 2026",5:38:31 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,US,VA,20191,USD,-0.30,6.338700,DKK,-1.90,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3324-1472-1251-89436..11,"Apr 20, 2026",7:12:13 PM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,IL,60104,USD,1.99,6.342900,DKK,12.62,prosub,,4994183596643847628,Yes,,,,
GPA.3324-1472-1251-89436..11,"Apr 20, 2026",7:12:13 PM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,IL,60104,USD,-0.30,6.342900,DKK,-1.90,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3355-9468-0845-27587..13,"Apr 20, 2026",7:33:20 PM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,CT,06710,USD,1.99,6.342900,DKK,12.62,prosub,,4994183596643847628,Yes,,,,
GPA.3355-9468-0845-27587..13,"Apr 20, 2026",7:33:20 PM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,CT,06710,USD,-0.30,6.342900,DKK,-1.90,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3319-0483-2194-58113..1,"Apr 20, 2026",8:20:32 PM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,TX,77357,USD,2.49,6.344200,DKK,15.80,prosub,,4994183596643847628,Yes,,,,
GPA.3319-0483-2194-58113..1,"Apr 20, 2026",8:20:32 PM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,TX,77357,USD,-0.37,6.344200,DKK,-2.35,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3395-5967-2918-02292..7,"Apr 20, 2026",10:18:19 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,41472,SEK,22.40,0.694620,DKK,15.56,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3395-5967-2918-02292..7,"Apr 20, 2026",10:18:19 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,41472,SEK,-3.36,0.694620,DKK,-2.33,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3330-9063-9563-83795..6,"Apr 21, 2026",12:17:16 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,CA,91403,USD,2.49,6.346200,DKK,15.80,prosub,,4994183596643847628,Yes,,,,
GPA.3330-9063-9563-83795..6,"Apr 21, 2026",12:17:16 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,CA,91403,USD,-0.37,6.346200,DKK,-2.35,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3393-2189-3350-60084,"Apr 21, 2026",1:37:08 AM PDT,,Charge,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,t2s,NL,,1321 BS,EUR,23.96,7.473500,DKK,179.07,legacy-base,,4994183596643847628,Yes,,,,In-app
GPA.3393-2189-3350-60084,"Apr 21, 2026",1:37:08 AM PDT,,Google fee,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,t2s,NL,,1321 BS,EUR,-3.59,7.473500,DKK,-26.83,legacy-base,,4994183596643847628,Yes,15,,,In-app
GPA.3308-2326-9179-51855..2,"Apr 21, 2026",1:40:35 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,GL,,3900,DKK,19.00,1.000000,DKK,19.00,prosubmonth,,4994183596643847628,Yes,,,,
