Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Package ID,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan or Purchase Option ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID,Sales Channel
GPA.3384-2754-1670-89539..7,"Mar 14, 2026",10:24:13 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,94142,SEK,23.20,0.690370,DKK,16.02,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3384-2754-1670-89539..7,"Mar 14, 2026",10:24:13 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,94142,SEK,-3.48,0.690370,DKK,-2.41,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3366-5877-9545-33415..13,"Mar 14, 2026",11:15:27 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,215 27,SEK,23.20,0.690370,DKK,16.02,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3366-5877-9545-33415..13,"Mar 14, 2026",11:15:27 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,215 27,SEK,-3.48,0.690370,DKK,-2.41,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3350-8601-7567-63600..4,"Mar 14, 2026",11:57:40 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,503 30,SEK,22.40,0.690370,DKK,15.46,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3350-8601-7567-63600..4,"Mar 14, 2026",11:57:40 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,503 30,SEK,-3.36,0.690370,DKK,-2.32,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3368-9625-3056-81072..3,"Mar 15, 2026",1:33:27 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2300,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3368-9625-3056-81072..3,"Mar 15, 2026",1:33:27 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2300,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3301-6898-0563-45178..0,"Mar 15, 2026",1:33:33 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,4375,NOK,24.00,0.670150,DKK,16.08,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3301-6898-0563-45178..0,"Mar 15, 2026",1:33:33 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,4375,NOK,-3.60,0.670150,DKK,-2.41,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3391-7391-7441-56475..12,"Mar 15, 2026",1:42:38 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,22240,SEK,23.20,0.690370,DKK,16.02,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3391-7391-7441-56475..12,"Mar 15, 2026",1:42:38 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,22240,SEK,-3.48,0.690370,DKK,-2.41,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3326-8759-4174-86960..3,"Mar 15, 2026",1:43:20 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,90420,SEK,22.40,0.690370,DKK,15.46,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3326-8759-4174-86960..3,"Mar 15, 2026",1:43:20 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,90420,SEK,-3.36,0.690370,DKK,-2.32,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3343-7963-1535-90154..1,"Mar 15, 2026",1:48:50 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,AU,,,AUD,3.63,4.568800,DKK,16.58,prosub,,4994183596643847628,Yes,,,,
GPA.3343-7963-1535-90154..1,"Mar 15, 2026",1:48:50 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,AU,,,AUD,-0.54,4.568800,DKK,-2.47,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3321-1580-5705-17406..3,"Mar 15, 2026",2:15:17 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,TX,78245,USD,2.49,6.544800,DKK,16.30,prosub,,4994183596643847628,Yes,,,,
GPA.3321-1580-5705-17406..3,"Mar 15, 2026",2:15:17 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,TX,78245,USD,-0.37,6.544800,DKK,-2.42,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3389-0775-8261-09261..13,"Mar 15, 2026",2:52:36 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1017 VM,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3389-0775-8261-09261..13,"Mar 15, 2026",2:52:36 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1017 VM,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3376-6522-6974-36986,"Mar 15, 2026",4:20:23 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,m3q,NO,,6480,NOK,24.00,0.670150,DKK,16.08,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3376-6522-6974-36986,"Mar 15, 2026",4:20:23 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,m3q,NO,,6480,NOK,-3.60,0.670150,DKK,-2.41,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3378-4043-5332-30633..1,"Mar 15, 2026",4:52:17 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2640,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3378-4043-5332-30633..1,"Mar 15, 2026",4:52:17 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,2640,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3371-0379-0970-58762..3,"Mar 15, 2026",5:36:13 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4200,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3371-0379-0970-58762..3,"Mar 15, 2026",5:36:13 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4200,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3393-3205-5818-79586..1,"Mar 15, 2026",5:57:09 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4906ME,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3393-3205-5818-79586..1,"Mar 15, 2026",5:57:09 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4906ME,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3351-2681-6783-28557,"Mar 15, 2026",6:49:13 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,a55x,NL,,3972 PS,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3351-2681-6783-28557,"Mar 15, 2026",6:49:13 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,a55x,NL,,3972 PS,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3314-5373-2316-07753,"Mar 15, 2026",7:18:27 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,r11q,US,PA,16701,USD,2.49,6.544800,DKK,16.30,prosub,,4994183596643847628,Yes,,,,In-app
GPA.3314-5373-2316-07753,"Mar 15, 2026",7:18:27 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,r11q,US,PA,16701,USD,-0.37,6.544800,DKK,-2.42,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3398-4642-1151-62822..4,"Mar 15, 2026",7:37:15 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,8011 JN,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3398-4642-1151-62822..4,"Mar 15, 2026",7:37:15 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,8011 JN,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3349-8787-5923-95011..0,"Mar 15, 2026",8:01:15 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4824 JK,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3349-8787-5923-95011..0,"Mar 15, 2026",8:01:15 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4824 JK,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3358-8205-9608-12968..13,"Mar 15, 2026",8:18:57 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,US,TX,78750,USD,1.99,6.544800,DKK,13.02,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3358-8205-9608-12968..13,"Mar 15, 2026",8:18:57 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,US,TX,78750,USD,-0.30,6.544800,DKK,-1.96,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3355-0651-0299-33664..1,"Mar 15, 2026",8:27:40 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5621ED,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3355-0651-0299-33664..1,"Mar 15, 2026",8:27:40 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5621ED,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3359-7901-7037-74229..13,"Mar 15, 2026",9:23:54 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,2006,NOK,24.00,0.670150,DKK,16.08,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3359-7901-7037-74229..13,"Mar 15, 2026",9:23:54 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,2006,NOK,-3.60,0.670150,DKK,-2.41,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3315-6637-8709-75256..7,"Mar 15, 2026",9:25:05 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,9460,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3315-6637-8709-75256..7,"Mar 15, 2026",9:25:05 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,9460,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3393-2450-6740-78738..16,"Mar 15, 2026",9:25:35 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1971ZJ,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3393-2450-6740-78738..16,"Mar 15, 2026",9:25:35 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1971ZJ,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3360-1182-8005-45180,"Mar 15, 2026",10:08:16 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,a16,NL,,3245 KH,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3360-1182-8005-45180,"Mar 15, 2026",10:08:16 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,a16,NL,,3245 KH,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3320-0986-1912-53728,"Mar 15, 2026",10:27:06 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,e3q,SE,,38831,SEK,22.40,0.690370,DKK,15.46,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3320-0986-1912-53728,"Mar 15, 2026",10:27:06 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,e3q,SE,,38831,SEK,-3.36,0.690370,DKK,-2.32,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3315-0725-8971-62263..1,"Mar 15, 2026",10:29:53 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,78061,SEK,22.40,0.690370,DKK,15.46,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3315-0725-8971-62263..1,"Mar 15, 2026",10:29:53 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,78061,SEK,-3.36,0.690370,DKK,-2.32,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3353-5454-7609-46787..1,"Mar 15, 2026",10:38:53 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MN,55746,USD,2.49,6.544800,DKK,16.30,prosub,,4994183596643847628,Yes,,,,
GPA.3353-5454-7609-46787..1,"Mar 15, 2026",10:38:53 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MN,55746,USD,-0.37,6.544800,DKK,-2.42,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3363-7969-0699-12953..7,"Mar 15, 2026",11:41:47 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7035BA,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3363-7969-0699-12953..7,"Mar 15, 2026",11:41:47 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7035BA,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3361-0374-6273-91244..16,"Mar 15, 2026",12:43:58 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,51157,SEK,23.20,0.690370,DKK,16.02,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3361-0374-6273-91244..16,"Mar 15, 2026",12:43:58 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,51157,SEK,-3.48,0.690370,DKK,-2.41,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3316-8912-9492-12763..13,"Mar 15, 2026",2:02:44 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4660,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3316-8912-9492-12763..13,"Mar 15, 2026",2:02:44 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,4660,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3350-5842-6619-75540..2,"Mar 15, 2026",2:24:22 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4416 CA,EUR,1.98,7.471500,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3350-5842-6619-75540..2,"Mar 15, 2026",2:24:22 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,4416 CA,EUR,-0.30,7.471500,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3308-8792-8385-71438..2,"Mar 15, 2026",2:39:33 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,77130,SEK,22.40,0.690780,DKK,15.47,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3308-8792-8385-71438..2,"Mar 15, 2026",2:39:33 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,77130,SEK,-3.36,0.690780,DKK,-2.32,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3332-1123-7225-26226,"Mar 15, 2026",3:08:33 PM PDT,,Charge,,Pro (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,One-time product,pro,husky,US,HI,96754,USD,27.99,6.541200,DKK,183.09,legacy-base,,4994183596643847628,Yes,,,,In-app
GPA.3332-1123-7225-26226,"Mar 15, 2026",3:08:33 PM PDT,,Google fee,,Pro (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,One-time product,pro,husky,US,HI,96754,USD,-4.20,6.541200,DKK,-27.47,legacy-base,,4994183596643847628,Yes,15,,,In-app
GPA.3358-2748-2749-69639,"Mar 15, 2026",3:17:51 PM PDT,,Charge,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,gts10pwifi,BE,,9400,EUR,23.96,7.472300,DKK,179.04,legacy-base,,4994183596643847628,Yes,,,,In-app
GPA.3358-2748-2749-69639,"Mar 15, 2026",3:17:51 PM PDT,,Google fee,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,gts10pwifi,BE,,9400,EUR,-3.59,7.472300,DKK,-26.83,legacy-base,,4994183596643847628,Yes,15,,,In-app
GPA.3395-9068-9904-02880,"Mar 15, 2026",4:31:35 PM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,c2q,US,NC,28518,USD,2.49,6.536000,DKK,16.27,prosub,,4994183596643847628,Yes,,,,In-app
GPA.3395-9068-9904-02880,"Mar 15, 2026",4:31:35 PM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,c2q,US,NC,28518,USD,-0.37,6.536000,DKK,-2.42,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3305-3032-9094-22471..1,"Mar 15, 2026",5:58:19 PM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,TN,37931,USD,2.49,6.537000,DKK,16.28,prosub,,4994183596643847628,Yes,,,,
GPA.3305-3032-9094-22471..1,"Mar 15, 2026",5:58:19 PM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,TN,37931,USD,-0.37,6.537000,DKK,-2.42,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3368-2419-5725-15216..4,"Mar 15, 2026",7:24:56 PM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,IL,61801,USD,2.49,6.523500,DKK,16.24,prosub,,4994183596643847628,Yes,,,,
GPA.3368-2419-5725-15216..4,"Mar 15, 2026",7:24:56 PM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,IL,61801,USD,-0.37,6.523500,DKK,-2.41,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3335-1273-9062-08648..13,"Mar 15, 2026",7:40:56 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,13466,SEK,23.20,0.691770,DKK,16.05,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3335-1273-9062-08648..13,"Mar 15, 2026",7:40:56 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,13466,SEK,-3.48,0.691770,DKK,-2.41,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3398-0327-6223-53070..13,"Mar 15, 2026",10:21:55 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3769 Bs,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3398-0327-6223-53070..13,"Mar 15, 2026",10:21:55 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3769 Bs,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3320-5018-1669-61567..4,"Mar 16, 2026",12:21:29 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5012GK,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3320-5018-1669-61567..4,"Mar 16, 2026",12:21:29 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5012GK,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3333-2789-2943-74389,"Mar 16, 2026",12:56:50 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,r12s,NL,,9351 ET,EUR,1.98,7.472100,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3333-2789-2943-74389,"Mar 16, 2026",12:56:50 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,r12s,NL,,9351 ET,EUR,-0.30,7.472100,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3328-5305-0601-65111..8,"Mar 16, 2026",1:08:22 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,CA,94587,USD,1.99,6.537000,DKK,13.01,prosub,,4994183596643847628,Yes,,,,
GPA.3328-5305-0601-65111..8,"Mar 16, 2026",1:08:22 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,CA,94587,USD,-0.30,6.537000,DKK,-1.96,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3335-0000-4756-12582..10,"Mar 16, 2026",1:29:27 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MI,48051,USD,1.99,6.537000,DKK,13.01,prosub,,4994183596643847628,Yes,,,,
GPA.3335-0000-4756-12582..10,"Mar 16, 2026",1:29:27 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,MI,48051,USD,-0.30,6.537000,DKK,-1.96,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3345-0004-4671-88284..5,"Mar 16, 2026",1:38:59 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6522BL,EUR,1.98,7.471800,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3345-0004-4671-88284..5,"Mar 16, 2026",1:38:59 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6522BL,EUR,-0.30,7.471800,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3376-7164-9101-84548,"Mar 16, 2026",2:13:13 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,r9q,US,UT,84043,USD,2.49,6.537000,DKK,16.28,prosub,,4994183596643847628,Yes,,,,In-app
GPA.3376-7164-9101-84548,"Mar 16, 2026",2:13:13 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,r9q,US,UT,84043,USD,-0.37,6.537000,DKK,-2.42,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3380-2369-5457-83091,"Mar 16, 2026",2:33:26 AM PDT,,Charge,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,e3q,CA,ON,L6M 0G1,CAD,3.19,4.769200,DKK,15.21,prosubmonth,,4994183596643847628,Yes,,,,In-app
